Unique ID,Monolayer (C2DB),Interlayer distance,Formula,Binding energy,Slide stability,mat_link,Magnetic,2D Bravais type,Band gap,COD id of parent bulk structure,ICSD id of parent bulk structure,Inversion symmetry,Layer group,Layer group number,Number of atoms,Monolayer ID,Number of layers,Number of species,Point group,Reduced formula,Stoichiometry,Structure origin,Thickness,Unit cell area,param1,param2,param3,param4,paramIz,param5,param6,Monolayer band gap,mat_name,stable,mono_name,param7
Zr2I6-c24a780cd241-2--1_0_0_-1-Iz-0.33_0,2ZrI3-2,3.583,Zr4I12,12.539,Stable,https://bidb.fysik.dtu.dk/material/2ZrI3-1-2--1_0_0_-1-Iz-0.33_0,Yes,,0.0,,,Yes,c2/m11,18,16,Zr2I6-c24a780cd241,2,2,,ZrI3,AB3,original24,11.006,43.65,-1,0,0,-1,1,-1.0,0.33,0.0,2ZrI3-1-2--1_0_0_-1-Iz-0.33_0,1,2ZrI3-2,0
Zr2I6-c24a780cd241-2--1_0_0_-1-Iz-0.5_0,2ZrI3-2,3.973,Zr4I12,9.902,Unstable,https://bidb.fysik.dtu.dk/material/2ZrI3-1-2--1_0_0_-1-Iz-0.5_0,Yes,,,,,Yes,c2/m11,18,16,Zr2I6-c24a780cd241,2,2,,ZrI3,AB3,original24,11.396,43.65,-1,0,0,-1,1,-1.0,0.5,0.0,2ZrI3-1-2--1_0_0_-1-Iz-0.5_0,0,2ZrI3-2,0
Zr2I6-c24a780cd241-2--1_0_0_-1-Iz-0_-0.36,2ZrI3-2,4.161,Zr4I12,8.948,Unverified,https://bidb.fysik.dtu.dk/material/2ZrI3-1-2--1_0_0_-1-Iz-0_-0.36,Yes,,,,,Yes,c2/m11,18,16,Zr2I6-c24a780cd241,2,2,,ZrI3,AB3,original24,11.584,43.65,-1,0,0,-1,1,-1.0,0,0.0,2ZrI3-1-2--1_0_0_-1-Iz-0_-0.36,2,2ZrI3-2,-0.36
Zr2I6-c24a780cd241-2--1_0_0_-1-Iz-0_0.32,2ZrI3-2,3.583,Zr4I12,12.538,Stable,https://bidb.fysik.dtu.dk/material/2ZrI3-1-2--1_0_0_-1-Iz-0_0.32,Yes,,0.0,,,Yes,c2/m11,18,16,Zr2I6-c24a780cd241,2,2,,ZrI3,AB3,original24,11.006,43.65,-1,0,0,-1,1,-1.0,0,0.0,2ZrI3-1-2--1_0_0_-1-Iz-0_0.32,1,2ZrI3-2,0.32
Zr2I6-c24a780cd241-2--1_0_0_-1-Iz-0_0,2ZrI3-2,3.677,Zr4I12,11.623,Stable,https://bidb.fysik.dtu.dk/material/2ZrI3-1-2--1_0_0_-1-Iz-0_0,Yes,,0.0,,,Yes,p-31m,71,16,Zr2I6-c24a780cd241,2,2,,ZrI3,AB3,original24,11.1,43.65,-1,0,0,-1,1,-1.0,0,0.0,2ZrI3-1-2--1_0_0_-1-Iz-0_0,1,2ZrI3-2,0
Zr2I6-c24a780cd241-2-1_0_0_1-0.32_-0.68,2ZrI3-2,3.588,Zr4I12,12.432,Stable,https://bidb.fysik.dtu.dk/material/2ZrI3-1-2-1_0_0_1-0.32_-0.68,Yes,,0.0,,,No,cm11,13,16,Zr2I6-c24a780cd241,2,2,,ZrI3,AB3,original24,11.011,43.65,1,0,0,1,0,1.0,0.32,0.0,2ZrI3-1-2-1_0_0_1-0.32_-0.68,1,2ZrI3-2,-0.68
Zr2I6-c24a780cd241-2-1_0_0_1-0.33_-0.33,2ZrI3-2,4.151,Zr4I12,9.021,Unverified,https://bidb.fysik.dtu.dk/material/2ZrI3-1-2-1_0_0_1-0.33_-0.33,Yes,,,,,No,p321,68,16,Zr2I6-c24a780cd241,2,2,,ZrI3,AB3,original24,11.574,43.65,1,0,0,1,0,1.0,0.33,0.0,2ZrI3-1-2-1_0_0_1-0.33_-0.33,2,2ZrI3-2,-0.33
Zr2I6-c24a780cd241-2-1_0_0_1-0.33_-0.68,2ZrI3-2,3.588,Zr4I12,12.429,Unstable,https://bidb.fysik.dtu.dk/material/2ZrI3-1-2-1_0_0_1-0.33_-0.68,Yes,,,,,No,cm11,13,16,Zr2I6-c24a780cd241,2,2,,ZrI3,AB3,original24,11.011,43.65,1,0,0,1,0,1.0,0.33,0.0,2ZrI3-1-2-1_0_0_1-0.33_-0.68,0,2ZrI3-2,-0.68
Zr2I6-c24a780cd241-2-1_0_0_1-0.3_-0.67,2ZrI3-2,3.598,Zr4I12,12.376,Unstable,https://bidb.fysik.dtu.dk/material/2ZrI3-1-2-1_0_0_1-0.3_-0.67,Yes,,,,,No,p1,1,16,Zr2I6-c24a780cd241,2,2,,ZrI3,AB3,original24,11.021,43.65,1,0,0,1,0,1.0,0.3,0.0,2ZrI3-1-2-1_0_0_1-0.3_-0.67,0,2ZrI3-2,-0.67
Zr2I6-c24a780cd241-2-1_0_0_1-0.5_0,2ZrI3-2,3.736,Zr4I12,11.287,Unstable,https://bidb.fysik.dtu.dk/material/2ZrI3-1-2-1_0_0_1-0.5_0,Yes,,,,,No,cm2e,36,16,Zr2I6-c24a780cd241,2,2,,ZrI3,AB3,original24,11.159,43.65,1,0,0,1,0,1.0,0.5,0.0,2ZrI3-1-2-1_0_0_1-0.5_0,0,2ZrI3-2,0
Zr2I6-c24a780cd241-2-1_0_0_1-0.67_0,2ZrI3-2,3.588,Zr4I12,12.43,Unstable,https://bidb.fysik.dtu.dk/material/2ZrI3-1-2-1_0_0_1-0.67_0,Yes,,,,,No,cm11,13,16,Zr2I6-c24a780cd241,2,2,,ZrI3,AB3,original24,11.011,43.65,1,0,0,1,0,1.0,0.67,0.0,2ZrI3-1-2-1_0_0_1-0.67_0,0,2ZrI3-2,0
Zr2I6-c24a780cd241-2-1_0_0_1-0.68_0,2ZrI3-2,3.59,Zr4I12,12.432,Stable,https://bidb.fysik.dtu.dk/material/2ZrI3-1-2-1_0_0_1-0.68_0,Yes,,0.0,,,No,cm11,13,16,Zr2I6-c24a780cd241,2,2,,ZrI3,AB3,original24,11.013,43.65,1,0,0,1,0,1.0,0.68,0.0,2ZrI3-1-2-1_0_0_1-0.68_0,1,2ZrI3-2,0
Zr2I6-c24a780cd241-2-1_0_0_1-0_0,2ZrI3-2,4.19,Zr4I12,8.765,Unverified,https://bidb.fysik.dtu.dk/material/2ZrI3-1-2-1_0_0_1-0_0,Yes,,,,,No,p-62m,79,16,Zr2I6-c24a780cd241,2,2,,ZrI3,AB3,original24,11.613,43.65,1,0,0,1,0,1.0,0,0.0,2ZrI3-1-2-1_0_0_1-0_0,2,2ZrI3-2,0
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_-1_1_0-0.0_0.6,1TeNb3I7-1,3.602,Nb6Te2I14,10.312,Unverified,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.0_0.6,No,,,,86724.0,No,p-6m2,78,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.493,51.589,1,-1,1,0,0,1.0,0.0,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.0_0.6,2,1TeNb3I7-1,0.6
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_-1_1_0-0.1_0.0,1TeNb3I7-1,3.883,Nb6Te2I14,12.536,Unverified,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.1_0.0,No,,,,86724.0,No,c211,10,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.774,51.589,1,-1,1,0,0,1.0,0.1,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.1_0.0,2,1TeNb3I7-1,0.0
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_-1_1_0-0.1_0.1,1TeNb3I7-1,3.883,Nb6Te2I14,12.535,Unverified,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.1_0.1,No,,,,86724.0,No,c211,10,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.774,51.589,1,-1,1,0,0,1.0,0.1,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.1_0.1,2,1TeNb3I7-1,0.1
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_-1_1_0-0.1_0.6,1TeNb3I7-1,3.453,Nb6Te2I14,11.245,Unverified,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.1_0.6,No,,,,86724.0,No,c211,10,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.344,51.589,1,-1,1,0,0,1.0,0.1,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.1_0.6,2,1TeNb3I7-1,0.6
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_-1_1_0-0.2_0.4,1TeNb3I7-1,3.117,Nb6Te2I14,17.375,Unstable,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.2_0.4,No,,,,86724.0,No,cm11,13,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.009,51.589,1,-1,1,0,0,1.0,0.2,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.2_0.4,0,1TeNb3I7-1,0.4
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_-1_1_0-0.2_0.9,1TeNb3I7-1,3.141,Nb6Te2I14,17.213,Unstable,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.2_0.9,No,,,,86724.0,No,cm11,13,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.032,51.589,1,-1,1,0,0,1.0,0.2,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.2_0.9,0,1TeNb3I7-1,0.9
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_-1_1_0-0.37_0.23,1TeNb3I7-1,3.102,Nb6Te2I14,17.427,Unstable,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.37_0.23,No,,,,86724.0,No,p1,1,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,10.993,51.589,1,-1,1,0,0,1.0,0.37,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.37_0.23,0,1TeNb3I7-1,0.23
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_-1_1_0-0.37_0.74,1TeNb3I7-1,3.094,Nb6Te2I14,17.426,Unstable,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.37_0.74,No,,,,86724.0,No,p1,1,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,10.985,51.589,1,-1,1,0,0,1.0,0.37,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.37_0.74,0,1TeNb3I7-1,0.74
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_-1_1_0-0.47_0.53,1TeNb3I7-1,3.562,Nb6Te2I14,13.403,Unverified,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.47_0.53,No,,,,86724.0,No,p3m1,69,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.454,51.589,1,-1,1,0,0,1.0,0.47,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.47_0.53,2,1TeNb3I7-1,0.53
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_-1_1_0-0.4_0.2,1TeNb3I7-1,3.398,Nb6Te2I14,17.097,Unstable,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.4_0.2,No,,,,86724.0,No,cm11,13,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.29,51.589,1,-1,1,0,0,1.0,0.4,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.4_0.2,0,1TeNb3I7-1,0.2
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_-1_1_0-0.4_0.7,1TeNb3I7-1,3.391,Nb6Te2I14,17.153,Unstable,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.4_0.7,No,,,,86724.0,No,cm11,13,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.282,51.589,1,-1,1,0,0,1.0,0.4,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.4_0.7,0,1TeNb3I7-1,0.7
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_-1_1_0-0.5_0,1TeNb3I7-1,3.656,Nb6Te2I14,12.258,Unverified,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.5_0,No,,,,86724.0,No,p1,1,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.548,51.589,1,-1,1,0,0,1.0,0.5,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.5_0,2,1TeNb3I7-1,0
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_-1_1_0-0.5_1.0,1TeNb3I7-1,3.906,Nb6Te2I14,12.632,Unverified,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.5_1.0,No,,,,86724.0,No,cm2e,36,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.798,51.589,1,-1,1,0,0,1.0,0.5,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.5_1.0,2,1TeNb3I7-1,1.0
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_-1_1_0-0.6_0.0,1TeNb3I7-1,3.789,Nb6Te2I14,13.464,Unverified,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.6_0.0,No,,,,86724.0,No,c211,10,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.68,51.589,1,-1,1,0,0,1.0,0.6,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.6_0.0,2,1TeNb3I7-1,0.0
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_-1_1_0-0.6_0.1,1TeNb3I7-1,3.539,Nb6Te2I14,13.041,Unverified,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.6_0.1,No,,,,86724.0,No,cm11,13,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.43,51.589,1,-1,1,0,0,1.0,0.6,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.6_0.1,2,1TeNb3I7-1,0.1
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_-1_1_0-0.6_0.5,1TeNb3I7-1,3.789,Nb6Te2I14,13.467,Unverified,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.6_0.5,No,,,,86724.0,No,p1,1,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.68,51.589,1,-1,1,0,0,1.0,0.6,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.6_0.5,2,1TeNb3I7-1,0.5
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_-1_1_0-0.6_0.6,1TeNb3I7-1,3.789,Nb6Te2I14,13.464,Unverified,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.6_0.6,No,,,,86724.0,No,c211,10,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.68,51.589,1,-1,1,0,0,1.0,0.6,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.6_0.6,2,1TeNb3I7-1,0.6
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_-1_1_0-0.74_0.87,1TeNb3I7-1,3.461,Nb6Te2I14,16.167,Unstable,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.74_0.87,No,,,,86724.0,No,cm11,13,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.352,51.589,1,-1,1,0,0,1.0,0.74,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.74_0.87,0,1TeNb3I7-1,0.87
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_-1_1_0-0.7_0.4,1TeNb3I7-1,3.164,Nb6Te2I14,16.473,Unstable,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.7_0.4,No,,,,86724.0,No,p1,1,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.055,51.589,1,-1,1,0,0,1.0,0.7,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.7_0.4,0,1TeNb3I7-1,0.4
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_-1_1_0-0.7_0.9,1TeNb3I7-1,3.164,Nb6Te2I14,16.473,Unstable,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.7_0.9,No,,,,86724.0,No,p1,1,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.055,51.589,1,-1,1,0,0,1.0,0.7,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.7_0.9,0,1TeNb3I7-1,0.9
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_-1_1_0-0.86_0.23,1TeNb3I7-1,3.172,Nb6Te2I14,16.195,Unstable,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.86_0.23,No,,,,86724.0,No,cm11,13,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.063,51.589,1,-1,1,0,0,1.0,0.86,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.86_0.23,0,1TeNb3I7-1,0.23
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_-1_1_0-0.87_0.74,1TeNb3I7-1,2.922,Nb6Te2I14,15.787,Unverified,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.87_0.74,No,,,,86724.0,No,cm11,13,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,10.813,51.589,1,-1,1,0,0,1.0,0.87,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0.87_0.74,2,1TeNb3I7-1,0.74
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_-1_1_0-0_0.5,1TeNb3I7-1,3.453,Nb6Te2I14,11.245,Unverified,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0_0.5,No,,,,86724.0,No,c211,10,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.344,51.589,1,-1,1,0,0,1.0,0,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0_0.5,2,1TeNb3I7-1,0.5
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_-1_1_0-0_0,1TeNb3I7-1,4.0,Nb6Te2I14,11.707,Unverified,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0_0,No,,,,86724.0,No,p-6m2,78,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.891,51.589,1,-1,1,0,0,1.0,0,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-0_0,2,1TeNb3I7-1,0
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_-1_1_0-1.0_0.1,1TeNb3I7-1,3.32,Nb6Te2I14,12.919,Unverified,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-1.0_0.1,No,,,,86724.0,No,cm2e,36,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.212,51.589,1,-1,1,0,0,1.0,1.0,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_-1_1_0-1.0_0.1,2,1TeNb3I7-1,0.1
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_0_0_1-0.1_0.0,1TeNb3I7-1,2.906,Nb6Te2I14,15.887,Unstable,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_0_0_1-0.1_0.0,No,,,,86724.0,Yes,p-1,2,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,10.798,51.589,1,0,0,1,0,1.0,0.1,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_0_0_1-0.1_0.0,0,1TeNb3I7-1,0.0
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_0_0_1-0.1_0.1,1TeNb3I7-1,3.211,Nb6Te2I14,16.218,Unstable,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_0_0_1-0.1_0.1,No,,,,86724.0,No,p1,1,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.102,51.589,1,0,0,1,0,1.0,0.1,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_0_0_1-0.1_0.1,0,1TeNb3I7-1,0.1
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_0_0_1-0.1_0.5,1TeNb3I7-1,3.156,Nb6Te2I14,16.848,Unstable,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_0_0_1-0.1_0.5,No,,,,86724.0,No,p1,1,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.048,51.589,1,0,0,1,0,1.0,0.1,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_0_0_1-0.1_0.5,0,1TeNb3I7-1,0.5
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_0_0_1-0.1_0.6,1TeNb3I7-1,3.156,Nb6Te2I14,16.848,Unstable,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_0_0_1-0.1_0.6,No,,,,86724.0,No,p1,1,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.048,51.589,1,0,0,1,0,1.0,0.1,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_0_0_1-0.1_0.6,0,1TeNb3I7-1,0.6
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_0_0_1-0.1_1.0,1TeNb3I7-1,3.578,Nb6Te2I14,15.206,Unverified,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_0_0_1-0.1_1.0,No,,,,86724.0,Yes,p-1,2,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.469,51.589,1,0,0,1,0,1.0,0.1,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_0_0_1-0.1_1.0,2,1TeNb3I7-1,1.0
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_0_0_1-0.23_0.37,1TeNb3I7-1,2.852,Nb6Te2I14,17.078,Unstable,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_0_0_1-0.23_0.37,No,,,,86724.0,Yes,c2/m11,18,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,10.743,51.589,1,0,0,1,0,1.0,0.23,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_0_0_1-0.23_0.37,0,1TeNb3I7-1,0.37
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_0_0_1-0.23_0.86,1TeNb3I7-1,3.109,Nb6Te2I14,17.409,Unstable,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_0_0_1-0.23_0.86,No,,,,86724.0,No,p1,1,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.001,51.589,1,0,0,1,0,1.0,0.23,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_0_0_1-0.23_0.86,0,1TeNb3I7-1,0.86
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_0_0_1-0.2_0.3,1TeNb3I7-1,3.406,Nb6Te2I14,17.149,Unstable,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_0_0_1-0.2_0.3,No,,,,86724.0,Yes,c2/m11,18,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.298,51.589,1,0,0,1,0,1.0,0.2,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_0_0_1-0.2_0.3,0,1TeNb3I7-1,0.3
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_0_0_1-0.2_0.8,1TeNb3I7-1,3.43,Nb6Te2I14,16.644,Unstable,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_0_0_1-0.2_0.8,No,,,,86724.0,Yes,c2/m11,18,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.321,51.589,1,0,0,1,0,1.0,0.2,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_0_0_1-0.2_0.8,0,1TeNb3I7-1,0.8
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_0_0_1-0.37_0.63,1TeNb3I7-1,3.875,Nb6Te2I14,12.752,Unverified,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_0_0_1-0.37_0.63,No,,,,86724.0,Yes,p-1,2,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.766,51.589,1,0,0,1,0,1.0,0.37,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_0_0_1-0.37_0.63,2,1TeNb3I7-1,0.63
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_0_0_1-0.47_0.93,1TeNb3I7-1,3.352,Nb6Te2I14,17.155,Stable,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_0_0_1-0.47_0.93,No,,,,86724.0,Yes,p-3m1,72,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.243,51.589,1,0,0,1,0,1.0,0.47,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_0_0_1-0.47_0.93,1,1TeNb3I7-1,0.93
TeNb3I7-f5ac2529d149-I7Nb3Te-2-1_0_0_1-0.4_0.2,1TeNb3I7-1,3.656,Nb6Te2I14,12.217,Unverified,https://bidb.fysik.dtu.dk/material/1TeNb3I7-1-I7Nb3Te-2-1_0_0_1-0.4_0.2,No,,,,86724.0,No,cm11,13,22,TeNb3I7-f5ac2529d149,2,3,,Nb3TeI7,AB3C7,original24,11.548,51.589,1,0,0,1,0,1.0,0.4,0.564681257,1TeNb3I7-1-I7Nb3Te-2-1_0_0_1-0.4_0.2,2,1TeNb3I7-1,0.2
